Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
"Impact analysis of SCRs using single and multi-label machine learning classification","Syed Nadeem Ahsan; Franz Wotawa","Graz University of Technology, Austria; Graz University of Technology, Austria","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","In case of resolved software change requests (SCRs), the names of impacted source files are known. In this paper, we tackle the question whether it is possible to use this information in order to predict the files that have to be changed whenever a new SCR is received. In order to provide a solution, we present two different approaches, which are based on automatic text classification of SCRs. First, we use Latent Semantic Indexing (LSI) to index the key terms of SCRs. Then, for classification we use two different approaches of machine learning i.e., single and multi label classification. We applied our approaches on the SCR's data of Gnome, Mozilla and Eclipse OSS projects. Our initial experimental results are promising, the obtained maximum precision values for single and multi label classification are 58.2% and 47.1% respectively. Furthermore, in case of single and multilabel classification, the maximum attained precision values for any individual label are 86.5% and 92% respectively.","","","10.1145/1852786.1852851","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852851","","Software post-development issues","","","","8","267","","","","","",""
"Impact of maintainability defects on code inspections","Özlem Albayrak; David Davenport","Bilkent University, Ankara, Turkey; Bilkent University, Ankara, Turkey","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Software inspections are effective ways to detect defects early in the development process. In this paper, we analyze the impact of certain defect types on the effectiveness of code inspection. We conducted an experiment in an academic environment with 88 subjects to empirically investigate the effect of two maintainability defects, i.e., indentation and naming conventions, on the number of functional defects found, the effectiveness of functional defect detections, and the number of false positives reported during individual code inspections.","","","10.1145/1852786.1852850","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852850","","Walkthroughs","","","","3","283","","","","","",""
"Evaluating the usefulness of a functional size measurement procedure to detect defects in MDD models","Beatriz Marín; Giovanni Giachetti; Oscar Pastor; Tanja E. J. Vos; Alain Abran","Universidad Politécnica de Valencia, Spain; Universidad Politécnica de Valencia, Spain; Universidad Politécnica de Valencia, Spain; Universidad Politécnica de Valencia, Spain; Université du Québec, Canada","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Models are key artifacts in Model-Driven Development (MDD) methods. To evaluate the quality of models, defect detection is considered to be a suitable approach, which is usually applied using reading techniques. However, new techniques are required in order to find as many defects as possible. This paper presents a case study to evaluate the usefulness of a Functional Size Measurement (FSM) procedure to detect defects in models of a MDD environment. The results indicate that the FSM is useful in finding all the defects that are related to a defect type as well as finding different defect types than an inspection team does.","","","10.1145/1852786.1852849","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852849","","Proof theory","","","","0","194","","","","","",""
"The usual suspects: a case study on delivered defects per developer","Rudolf Ramler; Claus Klammer; Thomas Natschläger","Software Competence Center Hagenberg GmbH, Hagenberg, Austria; Software Competence Center Hagenberg GmbH, Hagenberg, Austria; Software Competence Center Hagenberg GmbH, Hagenberg, Austria","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Individual differences of developers in performance and introduced defects have been reported by many research studies and are frequently observed in software development practice. Thus, when the source of defects in the final product is discussed, developers are usually the first under suspicion. However, defects residing in a released software product are the result of defects introduced throughout the sequence of development activities (e.g., specification, design, implementation, testing and stabilization) less the defects detected and removed in these activities. This case study explores and describes the difference between developers in terms of associated post-release (i.e., delivered) defects. The results are put in relation to the intensity with which a developer's changes and enhancements have been tested to identify a latent influence by pre-release quality assurance measures.","","","10.1145/1852786.1852848","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852848","","Process validation","","","","3","257","","","","","",""
"Impact analysis by means of unstructured knowledge in the context of bug repositories","Marco Torchiano; Filippo Ricca","Politecnico di Torino, Torino, Italy; Università di Genova, Genova, Italy","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Fixing bugs and implementing enhancements are very relevant activities in a typical software life cycle. They require, as a pre-requisite, the location of a portion of impacted code within a possibly large codebase. This operation can be extremely difficult and time-consuming particularly for developers not much familiar with the software. With that perspective we focus on a simple research question: is it possible to support impact analysis using the information available in software repositories, in particular code comments and version control log? We devised a simple and novel approach, based on Natural Language Processing techniques, that provides support in impact analysis. On the average the proposed approach is very selective with a 99% specificity and achieves a recall of 96% and a precision of 13.6% with respect to a manually built gold standard.","","","10.1145/1852786.1852847","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852847","","Software testing and debugging","","","","10","233","","","","","",""
"Obtaining valid safety data for software safety measurement and process improvement","Victor R. Basili; Marvin V. Zelkowitz; Lucas Layman; Kathleen Dangle; Madeline Diep","University of Maryland and Fraunhofer CESE, College Park, MD; University of Maryland and Fraunhofer CESE, College Park, MD; Fraunhofer CESE, College Park, MD; Fraunhofer CESE, College Park, MD; Fraunhofer CESE, College Park, MD","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","We report on a preliminary case study to examine software safety risk in the early design phase of the NASA Constellation spaceflight program. Our goal is to provide NASA quality assurance managers with information regarding the ongoing state of software safety across the program. We examined 154 hazard reports created during the preliminary design phase of three major flight hardware systems within the Constellation program. Our purpose was two-fold: 1) to quantify the relative importance of software with respect to system safety; and 2) to identify potential risks due to incorrect application of the safety process, deficiencies in the safety process, or the lack of a defined process. One early outcome of this work was to show that there are structural deficiencies in collecting valid safety data that make software safety different from hardware safety. In our conclusions we present some of these deficiencies.","","","10.1145/1852786.1852846","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852846","","Process validation","","","","2","251","","","","","",""
"Is GQM+Strategies really applicable as is to non-software development domains?","Salvatore Alessandro Sarcia'","University of Rome Tor Vergata, Rome, Italy","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","This paper reports on the ongoing experience of applying a variant of the GQM+Strategies approach to non-software development domains (e.g., military training domain). However, we found that it is not directly possible to apply the GQM+Strategies approach as is to non-software development domains, but it needs to be generalized, i.e., it needs to be turned into a context free approach. On the other hands, the required adaptations were very a few. Overall, we found so far that, apart from those specific adaptations, the GQM+Strategies approach can be effectively applied to those domains which have the same nature as software development (i.e., human-intensive domains). This practical application of the GQM+Strategies approach shows that the scope of this technology may be much larger than expected with great benefits for the software development industry.","","","10.1145/1852786.1852844","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852844","","Software performance","","","","13","195","","","","","",""
"Continued involvement in software development: motivational factors","Rien Sach; Helen Sharp; Marian Petre","The Open University, Milton Keynes, United Kingdom; The Open University, Milton Keynes, United Kingdom; The Open University, Milton Keynes, United Kingdom","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Software practitioner motivation has been recognised as a key factor in system quality, yet much of what we know about practitioner motivation is based on research conducted decades ago. In this paper, we present the analysis of data collected from 23 current practitioners at a workshop on motivation. This is the third in a series of workshops, each aimed at investigating the motivational factors in current software practice. We found that people factors are those most often cited, which reinforces the findings from the two previous workshops. This has implications for motivational programmes in software organisations, and indicates the need for further empirical research in the area.","","","10.1145/1852786.1852843","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852843","","Programming teams","","","","4","283","","","","","",""
"A focus group study on inter-organizational ERP requirements engineering practices","Maya Daneva; Niv Ahituv","University of Twente, Enschede, The Netherlands; Tel Aviv University, Tel Aviv, Israel","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","This focus group study evaluates 12 practices for engineering the coordination requirements in inter-organizational Enterprise Resource Planning projects. The practices were proposed and initially evaluated in previously published articles. Here, we present independent feedback of practitioners on the fit of the practices with these practitioners' project realities. We found that all 12 practices have been observed by the practitioners. Four out of the 12 practices have been observed in contexts that we have not expected, which formed ideas for future research.","","","10.1145/1852786.1852842","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852842","","Software development process management","","","","1","291","","","","","",""
"Evaluation of optimized staffing for feature development and bug fixing","Md. Mainur Rahman; S. M. Sohan; Frank Maurer; Guenther Ruhe","University of Calgary, Calgary, Canada; University of Calgary, Calgary, Canada; University of Calgary, Calgary, Canada; University of Calgary, Calgary, Canada","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Skill level and productivity varies substantially between developers. In current staffing practices, however, developers are largely treated as the same. In this paper, an empirical analysis of the tow formulations of assignment of developers to tasks and bug fixing activities is studied. Two related problems are considered:","","","10.1145/1852786.1852841","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852841","","Project staffing","","","","5","253","","","","","",""
"The influence of environmental parameters on concurrency fault exposures: an exploratory study","Sahitya Kakarla; Akbar Siami Namin","Texas Tech University; Texas Tech University","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Testing multi-threaded applications is a daunting problem mainly due to the non-deterministic runtime behavior of paralleled programs. Though the execution of multi-threaded applications primarily depends on context switches, it is not clear which environmental factors and to what degree control the threads scheduling. In this paper, we intend to identify environmental factors and their effects on the frequency of concurrency fault occurrences. The test practitioners and researchers will find the identified factors beneficial when testing paralleled applications. We conduct an exploratory study on the effect of multicore platforms on fault exposures. The result provides no support of the hypothesis that number of cores has some impact on fault exhibitions.","","","10.1145/1852786.1852840","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852840","","Software testing and debugging","","","","0","146","","","","","",""
"On the effort of augmenting use cases with screen mockups: results from a preliminary empirical study","Filippo Ricca; Giuseppe Scanniello; Marco Torchiano; Gianna Reggio; Egidio Astesiano","Università di Genova, Genova, Italy; Università della Basilicata, Potenza, Italy; Politecnico di Torino, Torino, Italy; Università di Genova, Genova, Italy; Università di Genova, Genova, Italy","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","In order to increase stakeholders' comprehension on software requirements, Use Cases can be enhanced with screen mock-ups (i.e., GUI prototypes sketched with a special conceived graphical tool). However, the effort to write Use Cases augmented with screen mockups may increase, thus not justifying their adoption in the requirements engineering process.","","","10.1145/1852786.1852838","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852838","","Software development techniques","","","","11","204","","","","","",""
"A conceptual model of client-driven agile requirements prioritization: results of a case study","Zornitza Racheva; Maya Daneva; Andrea Herrmann","University of Twente, Netherlands; University of Twente, Netherlands; University of Braunschweig, Germany","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Requirements (re)prioritization is an essential mechanism of agile development approaches to maximize the value for the clients and to accommodate changing requirements. Yet, in the agile Requirements Engineering (RE) literature, very little is known about how agile (re)prioritization happens in practice. Conceptual models about this process are missing, which, in turn, makes it difficult for both practitioners and researchers to reason about requirements decision-making at inter-iteration time. We did a multiple case study on agile requirements prioritization methods to yield a conceptual model for understanding the inter-iteration prioritization process. The model is derived by using interview data from practitioners in 8 development organizations. Such a model makes explicit the concepts that are used tacitly in the agile requirements prioritization practice and can be used for structuring future empirical investigations about this topic, and for analyzing, supporting, and improving the process in real-life projects.","","","10.1145/1852786.1852837","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852837","","Software development methods","","","","15","668","","","","","",""
"Using virtual machines for collaborative research","Vinay Augustine; Brian Robinson","ABB Inc., Raleigh, NC; ABB Inc., Raleigh, NC","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Collaboration between research groups can be quite difficult. Differences in hardware, software, and operating environments can lead to differences in results or even errors. Overcoming these difficulties can take significant time, or even result in ending the collaboration. A solution is presented and applied to two collaborations between ABB and universities. This collaboration involves using virtual machines as a way to create and deploy environments to each collaborator. The results show that this virtual machine solution allows for significant time savings in experimental setup. Also, collaborators are able to quickly reproduce results and remotely investigate any issues uncovered. Finally, this solution allows experiments to be rerun at later points in time without the need to recreate the environment.","","","10.1145/1852786.1852836","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852836","","Computer supported cooperative work","","","","1","131","","","","","",""
"An empirical study on the relationship between the use of agile practices and the success of Scrum projects","A. César C. França; Fabio Q. B. da Silva; Leila M. R. de Sousa Mariz","Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE - Brazil; Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE - Brazil; National Comission of Nuclear Energy, Cidade Universitária, Recife -- PE -- Brazil","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","In this article, factors considered critical for the success of projects managed using Scrum are correlated to the results of software projects in industry. Using a set of 25 factors compiled in by other researchers, a cross section survey was conducted to evaluate the presence or application of these factors in 11 software projects that used Scrum in 9 different software companies located in Recife-PE, Brazil. The questionnaire was applied to 65 developers and Scrum Masters, representing 75% (65/86) of the professionals that have participated in the projects. The result was correlated with the level of success achieved by the projects, measured by the subjective perception of the project participant, using Spearman's rank correlation coefficient. The main finding is that only 32% (8/25) of the factors correlated positively with project success, raising the question of whether the factors hypothesized in the literature as being critical to the success of agile software projects indeed have an effect on project success. Given the limitations regarding the generalization of this result, other forms of empirical results, in particular case-studies, are needed to test this question.","","","10.1145/1852786.1852835","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852835","","Programming teams","","","","8","1,715","","","","","",""
"Predicting OSS trustworthiness on the basis of elementary code assessment","Luigi Lavazza; Sandro Morasca; Davide Taibi; Davide Tosi","Università degli Studi dell'Insubria, Varese, Italy; Università degli Studi dell'Insubria, Varese, Italy; Università degli Studi dell'Insubria, Varese, Italy; Università degli Studi dell'Insubria, Varese, Italy","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Background. Open Source Software (OSS) provides increasingly serious and viable alternatives to traditional closed source software. The number of OSS users is continuously growing, as is the number of potential users that are interested in evaluating the quality of OSS. The latter would greatly benefit from simple methods for evaluating the trustworthiness of OSS.","","","10.1145/1852786.1852834","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852834","","Software product lines","","","","12","242","","","","","",""
"Exploring the use of crowdsourcing to support empirical studies in software engineering","Kathryn T. Stolee; Sebastian Elbaum","University of Nebraska -- Lincoln, Lincoln, NE; University of Nebraska -- Lincoln, Lincoln, NE","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","The power and the generality of the findings obtained through empirical studies are bounded by the number and type of participating subjects. In software engineering, obtaining a large number of adequate subjects to evaluate a technique or tool is often a major challenge. In this work we explore the use of crowdsourcing as a mechanism to address that challenge by assisting in subject recruitment. More specifically, through this work we show how we adapted a study to be performed under an infrastructure that not only makes it possible to reach a large base of users but it also provides capabilities to manage those users as the study is being conducted. We discuss the lessons we learned through this experience, which illustrate the potential and tradeoffs of crowdsourcing software engineering studies.","","","10.1145/1852786.1852832","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852832","","Metrics","","","","38","845","","","","","",""
"Towards the conception of scientific workflows for in silico experiments in software engineering","Wallace M. Pereira; Guilherme H. Travassos","Federal University of Rio de Janeiro/COPPE; Federal University of Rio de Janeiro/COPPE","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","The evolution of Science has been supported by complex computerized infrastructures with growing interest in simulation based experiments. This trend can also be observed in Software Engineering. Our capacity of acquiring evidences to describe phenomena of interest in the field allowed the building of in silico models that can virtually replicate feasible software behaviors and improve our capacity of observation. In silico experiments demand additional concerns for its planning. One of them is regarding the scientific workflow conception. This task is not easy and to apply ad-hoc approaches can risky the experiment execution, validity and future replications. Regarding this topic, this paper presents some initial results from our research towards an approach to support the conception of scientific workflows for in silico experiments in Software Engineering are presented.","","","10.1145/1852786.1852831","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852831","","Requirements analysis","","","","0","182","","","","","",""
"A critical appraisal of systematic reviews in software engineering from the perspective of the research questions asked in the reviews","Fabio Q. B. da Silva; André L. M. Santos; Sérgio C. B. Soares; A. César C. França; Cleviton V. F. Monteiro","Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE -- Brazil; Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE -- Brazil; Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE -- Brazil; Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE -- Brazil; Center of Informatics -- UFPE, Cidade Universitária, Recife -- PE -- Brazil","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","After a seminal article introducing-evidence based software engineering in 2004, systematic reviews (SR) have been increasingly used as a method for conducting secondary studies in software engineering. Our goal is to critically appraise the use of SR in software engineering with respect to the research questions asked and the ways the questions were used in the reviews. We analyzed 53 literature reviews that had been collected in two published tertiary studies. We found that over 65% of the research questions asked in the reviews were exploratory and only 15% investigated causality questions. We concluded that there is a need for a consistent use of terminology to classify secondary studies and that reports of literature reviews should follow reporting guidelines to support assessment and comparison.","","","10.1145/1852786.1852830","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852830","","Software and its engineering","","","","8","536","","","","","",""
"Stakeholder perceptions of software project outcomes: an industry case study","Laurie McLeod; Stephen G. MacDonell","AUT University, Auckland, New Zealand; AUT University, Auckland, New Zealand","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","Background: In spite of their limited scope, measures reflecting adherence to schedule, budget and specification continue to dominate the assessment and reporting of project outcomes.","","","10.1145/1852786.1852829","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852829","","Software configuration management and version control systems","","","","1","330","","","","","",""
"Data accumulation and software effort prediction","Stephen G. MacDonell; Martin Shepperd","AUT University, Auckland, New Zealand; Brunel University, Uxbridge, United Kingdom","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","4","BACKGROUND: In reality project managers are constrained by the incremental nature of data collection. Specifically, project observations are accumulated one project at a time. Likewise within-project data are accumulated one stage or phase at a time. However, empirical researchers have given limited attention to this perspective.","","","10.1145/1852786.1852828","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852828","","Pricing and resource allocation","","","","15","263","","","","","",""
"Usability evaluation of multi-device/platform user interfaces generated by model-driven engineering","Nathalie Aquino; Jean Vanderdonckt; Nelly Condori-Fernández; Óscar Dieste; Óscar Pastor","Universidad Politécnica de Valencia, Valencia, Spain; Universidad Politécnica de Valencia, Valencia, Spain and Université catholique de Louvain, Louvain-la-Neuve, Belgium; Universidad Politécnica de Valencia, Valencia, Spain; Universidad Politécnica de Madrid, Boadilla del Monte, Spain; Universidad Politécnica de Valencia, Valencia, Spain","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","10","Nowadays several Computer-Aided Software Engineering environments exploit Model-Driven Engineering (MDE) techniques in order to generate a single user interface for a given computing platform or multi-platform user interfaces for several computing platforms simultaneously. Therefore, there is a need to assess the usability of those generated user interfaces, either taken in isolation or compared to each other. This paper describes an MDE approach that generates multi-platform graphical user interfaces (e.g., desktop, web) that will be subject to an exploratory controlled experiment. The usability of user interfaces generated for the two mentioned platforms and used on multiple display devices (i.e., standard size, large, and small screens) has been examined in terms of satisfaction, effectiveness and efficiency. An experiment with a factorial design for repeated measures was conducted for 31 participants, i.e., postgraduate students and professors selected by convenience sampling. The data were collected with the help of questionnaires and forms and were analyzed using parametric and non-parametric tests such as ANOVA with repeated measures and Friedman's test, respectively. Efficiency was significantly better in large screens than in small ones as well as in the desktop platform rather than in the web platform, with a confidence level of 95%. The experiment also suggests that satisfaction tends to be better in standard size screens than in small ones. The results suggest that the tested MDE approach should incorporate enhancements in its multi-device/platform user interface generation process in order to improve its generated usability.","","","10.1145/1852786.1852826","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852826","","Program verification","","","","25","547","","","","","",""
"A qualitative study of animation programming in the wild","Aniket Dahotre; Yan Zhang; Christopher Scaffidi","Oregon State University, Corvallis, OR; Oregon State University, Corvallis, OR; Oregon State University, Corvallis, OR","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","10","Scratch is the latest iteration in a series of animation tools aimed at teaching programming skills. Scratch, in particular, aims not only to teach technical skills, but also skills related to collaboration and code reuse. In order to assess the strengths and weaknesses of Scratch relative to these goals, we have performed an empirical field study of Scratch animations and associated user comments from the online animation repository. Overall, we found that Scratch represents substantial progress toward its designers' goals, though we also identified several opportunities for significant improvement. In particular, many Scratch programs revealed significant technical mastery of the programming environment by programmers, and some animations even demonstrated design patterns. On the other hand, while the Scratch repository has successfully served as a supportive environment for generating constructive feedback among users, we did not find any occasions within our sample where this interaction led to online collaboration. In addition, we found low levels of code reuse, in terms of both frequency and success. Based on these results, we identify implications for improving the design of animation tools, for using these tools to teach programming skills, and for fostering successful collaboration and code reuse among end-user programmers.","","","10.1145/1852786.1852825","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852825","","Collaborative learning","","","","22","326","","","","","",""
"Gender differences and programming environments: across programming populations","Margaret Burnett; Scott D. Fleming; Shamsi Iqbal; Gina Venolia; Vidya Rajaram; Umer Farooq; Valentina Grigoreanu; Mary Czerwinski","Oregon State University, Corvallis, Oregon; Oregon State University, Corvallis, Oregon; Microsoft, Redmond, Washington; Microsoft, Redmond, Washington; Microsoft, Redmond, Washington; Microsoft, Redmond, Washington; Microsoft, Redmond, Washington; Microsoft, Redmond, Washington","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","10","Although there has been significant research into gender regarding educational and workplace practices, there has been little investigation of gender differences pertaining to problem solving with programming tools and environments. As a result, there is little evidence as to what role gender plays in programming tools---and what little evidence there is has involved mainly novice and end-user programmers in academic studies. This paper therefore investigates how widespread such phenomena are in industrial programming situations, considering three disparate programming populations involving almost 3000 people and three different programming platforms in industry. To accomplish this, we analyzed four industry legacy studies from a gender perspective, triangulating results against each other and against a new fifth study, also in industry. We investigated gender differences in software feature usage and in tinkering/exploring software features. Furthermore, we examined how such differences tied to confidence. Our results showed significant gender differences in all three factors---across all populations and platforms.","","","10.1145/1852786.1852824","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852824","","Human computer interaction (HCI)","","","","41","1,703","","","","","",""
"Evaluating the suitability of a measurement repository for statistical process control","Monalessa Perini Barcellos; Ana Regina Rocha; Ricardo de Almeida Falbo","COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil and Federal University of Espírito Santo, Vitória, ES, Brazil; COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, RJ, Brazil; Federal University of Espírito Santo, Vitória, ES, Brazil","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","10","Software organizations have increased their interest on software process improvement (SPI). In high maturity levels, SPI involves implementing statistical process control (SPC), which requires measures and data that are suitable for this context. However, this has been pointed in the literature as one of the main obstacles for a successful implementation of SPC in SPI efforts. This paper presents an instrument for evaluating the suitability of measurement repositories in order to support software organizations implementing SPC.","","","10.1145/1852786.1852822","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852822","","Software performance","","","","4","239","","","","","",""
"Categorization of real-time software components for code size estimation","Kenneth Lind; Rogardt Heldal","Saab Automobile AB, Trollhättan, Sweden; Chalmers University of Technology, Gothenburg, Sweden","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","10","Background: To estimate Software Code Size early in the development process is important both for Cost/Effort estimation and electronic hardware design reasons. The COSMIC FSM (Functional Size Measurement) method treats the intended software to be measured as a black box, and measures CFP (COSMIC Function Points) based only on data movement in and out of the software. Therefore, CFP can be measured on requirements defined early, and be used to estimate Code Size if there exists a strong correlation between CFP and Code Size. We have conducted four experiments in the automotive industry showing strong correlation between CFP and implemented Code Size in Bytes. All four experiments, of which two have not been published before, show equally strong correlation but the linear relationship is different between the experiments.","","","10.1145/1852786.1852821","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852821","","Software product lines","","","","8","281","","","","","",""
"Introducing the evaluation of complexity in functional size measurement: a UML-based approach","Luigi Lavazza; Gabriela Robiolo","Università degli Studi dell'Insubria, Varese, Italy; Universidad Austral, Argentina","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","9","Functional Size Measures are often used for effort estimation. However, these measures do not take into account the amount and complexity of elaboration required, concentrating instead on the amount of data accessed or moved. Methods for measuring the functional complexity have been proposed, but, being based on the textual description of requirements, are not very easy to apply. In this paper we show that measurement-oriented UML modeling can support the measurement of both functional size and functional complexity. We show, by means of a case study, that it is reasonably easy to derive different types of functional size measures, as well as complexity measures, from UML models. We show also that it is possible to build models for effort estimation that use the functional size and complexity measures as independent variables.","","","10.1145/1852786.1852820","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852820","","Software product lines","","","","16","277","","","","","",""
"Investigating the use of tags in collaborative development environments: a replicated study","Fabio Calefato; Domenico Gendarmi; Filippo Lanubile","University of Bari, Bari; University of Bari, Bari; University of Bari, Bari","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","9","Modern collaborative development environments have recently introduced tagging as a new feature in order to let developers annotate software artifacts with free keywords. Since tagging has the potential to have an impact on task management in software development processes, there is a need to understand how developers use tagging in projects supported by collaborative development environments and how developers' behavior differ from collaborative tagging in the Social Web.","","","10.1145/1852786.1852818","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852818","","Integrated and visual development environments","","","","1","195","","","","","",""
"Trust dynamics in global software engineering","Samireh Jalali; Cigdem Gencel; Darja Šmite","Blekinge Institute of Technology, Ronneby, Sweden; Blekinge Institute of Technology, Ronneby, Sweden; Blekinge Institute of Technology, Ronneby, Sweden","ESEM '10: Proceedings of the 2010 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","","2010","","","1","9","Trust is one of the key factors that determines success or failure of any software project. However, achieving and maintaining trust in distributed software projects, when team members are geographically, temporally and culturally distant from each other, is a remarkable challenge. This paper explores the dynamics of trust and best practices performed in software organizations to address trust-related issues in global software engineering. Semi-structured interviews were conducted in six different distributed software development organizations and a resulting trust dynamics model is presented. Based on the findings, the paper also provides suggestions for the industry to achieve trust in distributed collaborations.","","","10.1145/1852786.1852817","","https://dl.acm.org/doi/pdf/10.1145/1852786.1852817","","Software configuration management and version control systems","","","","9","605","","","","","",""
